"Subject"	"TrialType"	"numErr"	"GenType"	"Task"	"ConType"	"PrimeType"	"TargetType"	"numTOErr"	"numComErr"	"Observer"
81	"APnumErr_bn"	14	"black_con"	"AP"	"congruent"	"black"	"negative"	4	10	"Present"
82	"APnumErr_bn"	33	"black_con"	"AP"	"congruent"	"black"	"negative"	4	29	"Absent"
83	"APnumErr_bn"	23	"black_con"	"AP"	"congruent"	"black"	"negative"	9	14	"Present"
84	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	6	10	"Absent"
85	"APnumErr_bn"	17	"black_con"	"AP"	"congruent"	"black"	"negative"	12	5	"Present"
86	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	10	6	"Absent"
87	"APnumErr_bn"	NA	"black_con"	"AP"	"congruent"	"black"	"negative"	NA	NA	"Present"
88	"APnumErr_bn"	NA	"black_con"	"AP"	"congruent"	"black"	"negative"	NA	NA	"Absent"
89	"APnumErr_bn"	15	"black_con"	"AP"	"congruent"	"black"	"negative"	7	8	"Present"
90	"APnumErr_bn"	19	"black_con"	"AP"	"congruent"	"black"	"negative"	4	15	"Absent"
91	"APnumErr_bn"	9	"black_con"	"AP"	"congruent"	"black"	"negative"	1	8	"Present"
92	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	12	10	"Absent"
93	"APnumErr_bn"	30	"black_con"	"AP"	"congruent"	"black"	"negative"	3	27	"Present"
94	"APnumErr_bn"	32	"black_con"	"AP"	"congruent"	"black"	"negative"	9	23	"Absent"
95	"APnumErr_bn"	13	"black_con"	"AP"	"congruent"	"black"	"negative"	4	9	"Present"
96	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	15	5	"Absent"
97	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	10	10	"Present"
98	"APnumErr_bn"	29	"black_con"	"AP"	"congruent"	"black"	"negative"	9	20	"Absent"
99	"APnumErr_bn"	25	"black_con"	"AP"	"congruent"	"black"	"negative"	8	17	"Present"
100	"APnumErr_bn"	27	"black_con"	"AP"	"congruent"	"black"	"negative"	3	24	"Absent"
101	"APnumErr_bn"	30	"black_con"	"AP"	"congruent"	"black"	"negative"	0	30	"Present"
102	"APnumErr_bn"	NA	"black_con"	"AP"	"congruent"	"black"	"negative"	NA	NA	"Absent"
103	"APnumErr_bn"	8	"black_con"	"AP"	"congruent"	"black"	"negative"	8	0	"Present"
104	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	16	4	"Absent"
105	"APnumErr_bn"	25	"black_con"	"AP"	"congruent"	"black"	"negative"	13	12	"Present"
106	"APnumErr_bn"	34	"black_con"	"AP"	"congruent"	"black"	"negative"	7	27	"Absent"
107	"APnumErr_bn"	19	"black_con"	"AP"	"congruent"	"black"	"negative"	16	3	"Present"
108	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	13	3	"Absent"
109	"APnumErr_bn"	6	"black_con"	"AP"	"congruent"	"black"	"negative"	5	1	"Absent"
110	"APnumErr_bn"	26	"black_con"	"AP"	"congruent"	"black"	"negative"	3	23	"Present"
111	"APnumErr_bn"	17	"black_con"	"AP"	"congruent"	"black"	"negative"	13	4	"Absent"
112	"APnumErr_bn"	27	"black_con"	"AP"	"congruent"	"black"	"negative"	7	20	"Present"
113	"APnumErr_bn"	14	"black_con"	"AP"	"congruent"	"black"	"negative"	4	10	"Present"
114	"APnumErr_bn"	28	"black_con"	"AP"	"congruent"	"black"	"negative"	21	7	"Absent"
115	"APnumErr_bn"	26	"black_con"	"AP"	"congruent"	"black"	"negative"	4	22	"Present"
116	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	9	11	"Absent"
117	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	16	6	"Present"
118	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	2	14	"Absent"
119	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	5	11	"Present"
120	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	11	5	"Absent"
121	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	11	9	"Present"
122	"APnumErr_bn"	28	"black_con"	"AP"	"congruent"	"black"	"negative"	3	25	"Absent"
123	"APnumErr_bn"	15	"black_con"	"AP"	"congruent"	"black"	"negative"	6	9	"Present"
124	"APnumErr_bn"	15	"black_con"	"AP"	"congruent"	"black"	"negative"	0	15	"Absent"
125	"APnumErr_bn"	26	"black_con"	"AP"	"congruent"	"black"	"negative"	10	16	"Present"
126	"APnumErr_bn"	9	"black_con"	"AP"	"congruent"	"black"	"negative"	6	3	"Absent"
127	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	6	10	"Present"
128	"APnumErr_bn"	17	"black_con"	"AP"	"congruent"	"black"	"negative"	8	9	"Absent"
129	"APnumErr_bn"	7	"black_con"	"AP"	"congruent"	"black"	"negative"	5	2	"Present"
130	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	10	12	"Absent"
131	"APnumErr_bn"	11	"black_con"	"AP"	"congruent"	"black"	"negative"	4	7	"Present"
132	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	8	14	"Absent"
133	"APnumErr_bn"	14	"black_con"	"AP"	"congruent"	"black"	"negative"	9	5	"Present"
134	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	6	14	"Absent"
135	"APnumErr_bn"	39	"black_con"	"AP"	"congruent"	"black"	"negative"	8	31	"Present"
136	"APnumErr_bn"	19	"black_con"	"AP"	"congruent"	"black"	"negative"	15	4	"Absent"
137	"APnumErr_bn"	14	"black_con"	"AP"	"congruent"	"black"	"negative"	3	11	"Present"
138	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	15	7	"Present"
139	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	4	17	"Absent"
140	"APnumErr_bn"	7	"black_con"	"AP"	"congruent"	"black"	"negative"	1	6	"Absent"
141	"APnumErr_bn"	3	"black_con"	"AP"	"congruent"	"black"	"negative"	1	2	"Present"
142	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	10	11	"Absent"
143	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	8	8	"Present"
144	"APnumErr_bn"	31	"black_con"	"AP"	"congruent"	"black"	"negative"	5	26	"Absent"
145	"APnumErr_bn"	8	"black_con"	"AP"	"congruent"	"black"	"negative"	0	8	"Present"
146	"APnumErr_bn"	33	"black_con"	"AP"	"congruent"	"black"	"negative"	0	33	"Absent"
147	"APnumErr_bn"	38	"black_con"	"AP"	"congruent"	"black"	"negative"	6	32	"Present"
148	"APnumErr_bn"	4	"black_con"	"AP"	"congruent"	"black"	"negative"	2	2	"Absent"
149	"APnumErr_bn"	18	"black_con"	"AP"	"congruent"	"black"	"negative"	4	14	"Present"
150	"APnumErr_bn"	12	"black_con"	"AP"	"congruent"	"black"	"negative"	2	10	"Absent"
151	"APnumErr_bn"	18	"black_con"	"AP"	"congruent"	"black"	"negative"	14	4	"Present"
152	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	8	12	"Absent"
153	"APnumErr_bn"	24	"black_con"	"AP"	"congruent"	"black"	"negative"	17	7	"Present"
154	"APnumErr_bn"	24	"black_con"	"AP"	"congruent"	"black"	"negative"	4	20	"Absent"
155	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	4	18	"Present"
156	"APnumErr_bn"	26	"black_con"	"AP"	"congruent"	"black"	"negative"	13	13	"Absent"
157	"APnumErr_bn"	25	"black_con"	"AP"	"congruent"	"black"	"negative"	6	19	"Present"
158	"APnumErr_bn"	12	"black_con"	"AP"	"congruent"	"black"	"negative"	3	9	"Absent"
159	"APnumErr_bn"	17	"black_con"	"AP"	"congruent"	"black"	"negative"	8	9	"Present"
160	"APnumErr_bn"	34	"black_con"	"AP"	"congruent"	"black"	"negative"	2	32	"Absent"
161	"APnumErr_bn"	10	"black_con"	"AP"	"congruent"	"black"	"negative"	1	9	"Present"
162	"APnumErr_bn"	27	"black_con"	"AP"	"congruent"	"black"	"negative"	3	24	"Absent"
163	"APnumErr_bn"	26	"black_con"	"AP"	"congruent"	"black"	"negative"	0	26	"Present"
164	"APnumErr_bn"	15	"black_con"	"AP"	"congruent"	"black"	"negative"	9	6	"Absent"
165	"APnumErr_bn"	17	"black_con"	"AP"	"congruent"	"black"	"negative"	11	6	"Present"
166	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	4	17	"Absent"
167	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	14	7	"Present"
168	"APnumErr_bn"	19	"black_con"	"AP"	"congruent"	"black"	"negative"	5	14	"Absent"
169	"APnumErr_bn"	28	"black_con"	"AP"	"congruent"	"black"	"negative"	9	19	"Present"
170	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	7	9	"Absent"
171	"APnumErr_bn"	20	"black_con"	"AP"	"congruent"	"black"	"negative"	0	20	"Present"
172	"APnumErr_bn"	18	"black_con"	"AP"	"congruent"	"black"	"negative"	2	16	"Absent"
173	"APnumErr_bn"	23	"black_con"	"AP"	"congruent"	"black"	"negative"	6	17	"Present"
174	"APnumErr_bn"	17	"black_con"	"AP"	"congruent"	"black"	"negative"	8	9	"Absent"
175	"APnumErr_bn"	10	"black_con"	"AP"	"congruent"	"black"	"negative"	10	0	"Present"
176	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	18	3	"Absent"
177	"APnumErr_bn"	33	"black_con"	"AP"	"congruent"	"black"	"negative"	1	32	"Present"
178	"APnumErr_bn"	6	"black_con"	"AP"	"congruent"	"black"	"negative"	3	3	"Absent"
179	"APnumErr_bn"	30	"black_con"	"AP"	"congruent"	"black"	"negative"	15	15	"Present"
180	"APnumErr_bn"	18	"black_con"	"AP"	"congruent"	"black"	"negative"	2	16	"Absent"
181	"APnumErr_bn"	NA	"black_con"	"AP"	"congruent"	"black"	"negative"	NA	NA	"Present"
182	"APnumErr_bn"	30	"black_con"	"AP"	"congruent"	"black"	"negative"	6	24	"Absent"
183	"APnumErr_bn"	18	"black_con"	"AP"	"congruent"	"black"	"negative"	3	15	"Present"
184	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	10	6	"Absent"
185	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	3	18	"Present"
186	"APnumErr_bn"	31	"black_con"	"AP"	"congruent"	"black"	"negative"	9	22	"Absent"
187	"APnumErr_bn"	27	"black_con"	"AP"	"congruent"	"black"	"negative"	0	27	"Present"
188	"APnumErr_bn"	12	"black_con"	"AP"	"congruent"	"black"	"negative"	5	7	"Absent"
189	"APnumErr_bn"	25	"black_con"	"AP"	"congruent"	"black"	"negative"	15	10	"Present"
190	"APnumErr_bn"	29	"black_con"	"AP"	"congruent"	"black"	"negative"	9	20	"Absent"
191	"APnumErr_bn"	28	"black_con"	"AP"	"congruent"	"black"	"negative"	7	21	"Present"
192	"APnumErr_bn"	12	"black_con"	"AP"	"congruent"	"black"	"negative"	5	7	"Absent"
193	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	18	4	"Present"
194	"APnumErr_bn"	16	"black_con"	"AP"	"congruent"	"black"	"negative"	3	13	"Absent"
195	"APnumErr_bn"	31	"black_con"	"AP"	"congruent"	"black"	"negative"	6	25	"Present"
196	"APnumErr_bn"	31	"black_con"	"AP"	"congruent"	"black"	"negative"	16	15	"Absent"
197	"APnumErr_bn"	24	"black_con"	"AP"	"congruent"	"black"	"negative"	5	19	"Present"
198	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	2	19	"Absent"
199	"APnumErr_bn"	5	"black_con"	"AP"	"congruent"	"black"	"negative"	3	2	"Present"
200	"APnumErr_bn"	22	"black_con"	"AP"	"congruent"	"black"	"negative"	20	2	"Absent"
201	"APnumErr_bn"	10	"black_con"	"AP"	"congruent"	"black"	"negative"	3	7	"Present"
202	"APnumErr_bn"	19	"black_con"	"AP"	"congruent"	"black"	"negative"	6	13	"Absent"
203	"APnumErr_bn"	NA	"black_con"	"AP"	"congruent"	"black"	"negative"	NA	NA	"Present"
204	"APnumErr_bn"	14	"black_con"	"AP"	"congruent"	"black"	"negative"	4	10	"Absent"
205	"APnumErr_bn"	15	"black_con"	"AP"	"congruent"	"black"	"negative"	6	9	"Present"
206	"APnumErr_bn"	21	"black_con"	"AP"	"congruent"	"black"	"negative"	5	16	"Absent"
1	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Present"
2	"APnumErr_wn"	14	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	9	"Absent"
3	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	10	"Present"
4	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	8	9	"Absent"
5	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	15	2	"Present"
6	"APnumErr_wn"	14	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	8	"Absent"
7	"APnumErr_wn"	34	"white_incon"	"AP"	"incongruent"	"white"	"negative"	17	17	"Present"
8	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	22	3	"Absent"
9	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Present"
10	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	8	"Absent"
11	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	4	"Present"
12	"APnumErr_wn"	31	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	24	"Absent"
13	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	13	8	"Present"
14	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	17	"Absent"
15	"APnumErr_wn"	34	"white_incon"	"AP"	"incongruent"	"white"	"negative"	30	4	"Present"
16	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	21	"Absent"
17	"APnumErr_wn"	22	"white_incon"	"AP"	"incongruent"	"white"	"negative"	15	7	"Present"
18	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	15	8	"Absent"
19	"APnumErr_wn"	33	"white_incon"	"AP"	"incongruent"	"white"	"negative"	27	6	"Present"
20	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	17	"Absent"
21	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	4	"Present"
22	"APnumErr_wn"	33	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	29	"Absent"
23	"APnumErr_wn"	29	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	23	"Present"
24	"APnumErr_wn"	29	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	27	"Absent"
25	"APnumErr_wn"	30	"white_incon"	"AP"	"incongruent"	"white"	"negative"	21	9	"Present"
26	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	15	"Absent"
27	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	13	6	"Present"
28	"APnumErr_wn"	8	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	7	"Absent"
29	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	11	"Present"
30	"APnumErr_wn"	32	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	27	"Absent"
31	"APnumErr_wn"	41	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	29	"Present"
32	"APnumErr_wn"	35	"white_incon"	"AP"	"incongruent"	"white"	"negative"	23	12	"Absent"
33	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	19	"Present"
34	"APnumErr_wn"	31	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	30	"Absent"
35	"APnumErr_wn"	31	"white_incon"	"AP"	"incongruent"	"white"	"negative"	28	3	"Present"
36	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	22	"Absent"
37	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Present"
38	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	13	"Absent"
39	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	18	6	"Present"
40	"APnumErr_wn"	7	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	5	"Absent"
41	"APnumErr_wn"	35	"white_incon"	"AP"	"incongruent"	"white"	"negative"	13	22	"Present"
42	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	12	"Absent"
43	"APnumErr_wn"	9	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	5	"Present"
44	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	13	"Absent"
45	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	21	"Present"
46	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	10	"Absent"
47	"APnumErr_wn"	29	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	26	"Present"
48	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	15	6	"Absent"
49	"APnumErr_wn"	14	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	4	"Absent"
50	"APnumErr_wn"	32	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	23	"Present"
51	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	16	"Present"
52	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	6	"Absent"
53	"APnumErr_wn"	39	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	30	"Present"
54	"APnumErr_wn"	33	"white_incon"	"AP"	"incongruent"	"white"	"negative"	16	17	"Absent"
55	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	18	9	"Present"
56	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	20	6	"Absent"
57	"APnumErr_wn"	15	"white_incon"	"AP"	"incongruent"	"white"	"negative"	13	2	"Present"
58	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	17	"Absent"
59	"APnumErr_wn"	29	"white_incon"	"AP"	"incongruent"	"white"	"negative"	25	4	"Present"
60	"APnumErr_wn"	9	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	4	"Absent"
61	"APnumErr_wn"	30	"white_incon"	"AP"	"incongruent"	"white"	"negative"	8	22	"Present"
62	"APnumErr_wn"	12	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	10	"Absent"
63	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	8	18	"Present"
64	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	0	16	"Absent"
65	"APnumErr_wn"	37	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	36	"Present"
66	"APnumErr_wn"	12	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	8	"Absent"
67	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	13	4	"Present"
68	"APnumErr_wn"	43	"white_incon"	"AP"	"incongruent"	"white"	"negative"	22	21	"Absent"
69	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	9	"Present"
70	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	16	"Absent"
71	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	8	"Present"
72	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	18	8	"Absent"
73	"APnumErr_wn"	29	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	20	"Present"
74	"APnumErr_wn"	14	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	13	"Absent"
75	"APnumErr_wn"	31	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	20	"Present"
76	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	16	"Absent"
77	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	14	"Present"
78	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	15	"Absent"
79	"APnumErr_wn"	7	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	6	"Present"
80	"APnumErr_wn"	37	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	35	"Absent"
81	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	21	"Present"
82	"APnumErr_wn"	28	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	21	"Absent"
83	"APnumErr_wn"	34	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	29	"Present"
84	"APnumErr_wn"	34	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	23	"Absent"
85	"APnumErr_wn"	32	"white_incon"	"AP"	"incongruent"	"white"	"negative"	15	17	"Present"
86	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	16	"Absent"
87	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Present"
88	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Absent"
89	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	21	"Present"
90	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	20	"Absent"
91	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	21	"Present"
92	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	14	10	"Absent"
93	"APnumErr_wn"	40	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	35	"Present"
94	"APnumErr_wn"	36	"white_incon"	"AP"	"incongruent"	"white"	"negative"	8	28	"Absent"
95	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	12	"Present"
96	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	12	"Absent"
97	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	12	"Present"
98	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	20	"Absent"
99	"APnumErr_wn"	32	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	30	"Present"
100	"APnumErr_wn"	15	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	14	"Absent"
101	"APnumErr_wn"	33	"white_incon"	"AP"	"incongruent"	"white"	"negative"	0	33	"Present"
102	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Absent"
103	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	4	"Present"
104	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	13	7	"Absent"
105	"APnumErr_wn"	22	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	16	"Present"
106	"APnumErr_wn"	28	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	17	"Absent"
107	"APnumErr_wn"	37	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	27	"Present"
108	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	4	"Absent"
109	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	8	"Absent"
110	"APnumErr_wn"	34	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	31	"Present"
111	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	12	"Absent"
112	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	17	"Present"
113	"APnumErr_wn"	12	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	8	"Present"
114	"APnumErr_wn"	31	"white_incon"	"AP"	"incongruent"	"white"	"negative"	21	10	"Absent"
115	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	0	26	"Present"
116	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	16	9	"Absent"
117	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	4	"Present"
118	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	15	"Absent"
119	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	13	"Present"
120	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	14	13	"Absent"
121	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	7	"Present"
122	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	21	"Absent"
123	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	13	"Present"
124	"APnumErr_wn"	22	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	19	"Absent"
125	"APnumErr_wn"	29	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	18	"Present"
126	"APnumErr_wn"	5	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	3	"Absent"
127	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	11	"Present"
128	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	4	"Absent"
129	"APnumErr_wn"	6	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	3	"Present"
130	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	18	"Absent"
131	"APnumErr_wn"	35	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	28	"Present"
132	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	12	"Absent"
133	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	4	"Present"
134	"APnumErr_wn"	22	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	19	"Absent"
135	"APnumErr_wn"	28	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	21	"Present"
136	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	13	6	"Absent"
137	"APnumErr_wn"	39	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	38	"Present"
138	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	18	8	"Present"
139	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	18	"Absent"
140	"APnumErr_wn"	11	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	10	"Absent"
141	"APnumErr_wn"	6	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	3	"Present"
142	"APnumErr_wn"	36	"white_incon"	"AP"	"incongruent"	"white"	"negative"	18	18	"Absent"
143	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	14	"Present"
